sample,r,theo,border,trans,iso
1603Veh,500.748672485352,787751.948273012,1454701.49263577,1617418.33624673,1484879.41032184
1603Veh,502.363990783691,792842.416117732,1460902.03740681,1625529.36387847,1492079.32788967
1603Veh,503.979309082031,797949.278383851,1469438.93694291,1633525.06115571,1499244.72478047
1603Veh,505.594627380371,803072.535071371,1477571.00091963,1642128.74575334,1506891.48853747
1603Veh,507.209945678711,808212.186180291,1483724.80316722,1649710.28365503,1513650.4846025
1603Veh,508.825263977051,813368.23171061,1490994.8355126,1657796.60756999,1520913.26926778
1603Veh,510.440582275391,818540.67166233,1495442.70899428,1666372.80624901,1528573.592557
1603Veh,512.055900573731,823729.50603545,1499997.91563043,1674605.93255277,1535937.70602183
1603Veh,513.67121887207,828934.73482997,1508410.11724304,1683919.50681767,1544218.68035473
1603Veh,515.28653717041,834156.35804589,1515547.57876284,1692356.00131006,1551862.31968902
1603Veh,516.90185546875,839394.37568321,1522910.99344063,1700904.56963831,1559520.38596161
1603Veh,518.51717376709,844648.78774193,1528326.03073653,1709127.46538054,1566933.58646542
1603Veh,520.13249206543,849919.59422205,1536106.27988402,1718033.28291663,1574831.65992684
1603Veh,521.74781036377,855206.79512357,1543486.85869858,1726479.54499075,1582332.19912636
1603Veh,523.363128662109,860510.39044649,1549897.36540057,1734491.3601503,1589443.42122068
1603Veh,524.978446960449,865830.380190811,1557255.12814395,1742866.20943399,1596927.1109983
1603Veh,526.593765258789,871166.764356531,1564425.94228768,1751012.67902418,1604171.46950439
1603Veh,528.209083557129,876519.542943652,1571676.87725983,1759431.79538017,1611736.58309529
1603Veh,529.824401855469,881888.715952172,1577244.86828916,1767729.3996022,1619053.64731938
1603Veh,531.439720153809,887274.283382093,1584824.59235757,1776439.33942009,1626797.00527137
1603Veh,533.055038452149,892676.245233414,1593362.22031248,1784795.02085059,1634194.14522906
1603Veh,534.670356750488,898094.601506134,1600888.02212981,1793361.84398578,1641795.88121819
1603Veh,536.285675048828,903529.352200255,1607864.27847081,1801532.62326034,1649042.01757022
1603Veh,537.900993347168,908980.497315776,1613983.09100885,1810076.17154053,1656677.78781413
1603Veh,539.516311645508,914448.036852697,1621984.49107388,1819245.67200494,1664826.64332819
1603Veh,541.131629943848,919931.970811018,1627139.10834825,1828589.43857064,1673107.93228605
1603Veh,542.746948242188,925432.299190739,1634915.1942631,1837456.79382531,1680987.12348541
1603Veh,544.362266540527,930949.02199186,1642228.83331284,1846254.19622818,1688812.87672703
1603Veh,545.977584838867,936482.139214381,1649761.99309868,1854855.02213507,1696414.17404665
1603Veh,547.592903137207,942031.650858302,1656565.24891989,1862971.80311446,1703670.15179376
1603Veh,549.208221435547,947597.556923624,1660574.20201245,1870994.57521123,1710861.41216293
1603Veh,550.823539733887,953179.857410345,1668157.68045527,1879980.0198535,1718937.49236811
1603Veh,552.438858032227,958778.552318466,1675355.56285367,1888450.70804151,1726370.52924684
1603Veh,554.054176330566,964393.641647988,1683068.4242201,1896881.13816347,1733765.57289707
1603Veh,555.669494628906,970025.125398909,1689680.43187683,1904774.38609509,1740713.65670506
1603Veh,557.284812927246,975673.003571231,1697717.98703426,1913802.54659117,1748721.58526744
1603Veh,558.900131225586,981337.276164952,1706411.05298871,1923316.94867271,1757149.79125684
1603Veh,560.515449523926,987017.943180074,1714404.06877145,1932136.19542336,1764944.36630445
1603Veh,562.130767822266,992715.004616596,1721614.5515405,1940754.9807073,1772679.64271016
1603Veh,563.746086120606,998428.460474518,1729462.28086298,1949131.22349665,1780055.59478821
1603Veh,565.361404418945,1004158.31075384,1734772.23014445,1957773.69716243,1787765.83442597
1603Veh,566.976722717285,1009904.55545456,1740728.91655235,1966169.26757091,1795239.90633567
1603Veh,568.592041015625,1015667.19457668,1747915.46399407,1974299.92370115,1802418.67511757
1603Veh,570.207359313965,1021446.22812021,1755826.54954171,1982342.42519661,1809632.07651839
1603Veh,571.822677612305,1027241.65608513,1763030.25764935,1990909.95344083,1817180.709658
1603Veh,573.437995910645,1033053.47847145,1769252.43652251,1999333.43436308,1824604.36594813
1603Veh,575.053314208984,1038881.69527917,1775925.03264817,2007126.60765172,1831570.64915177
1603Veh,576.668632507324,1044726.3065083,1779973.20410334,2016220.64187784,1839577.0998142
1603Veh,578.283950805664,1050587.31215882,1788971.25757789,2024773.68532771,1847101.1057516
1603Veh,579.899269104004,1056464.71223074,1799396.48656342,2033035.89595715,1854407.96388978
1603Veh,581.514587402344,1062358.50672406,1807550.47870261,2041377.71026946,1861740.37208725
1603Veh,583.129905700684,1068268.69563878,1815438.54002976,2049297.32721889,1868716.23725536
1603Veh,584.745223999023,1074195.27897491,1822531.35620462,2057285.46610018,1875770.68825886
1603Veh,586.360542297363,1080138.25673243,1832332.42943645,2065737.09339398,1883325.15121722
1603Veh,587.975860595703,1086097.62891135,1838178.78279699,2074408.88105612,1890912.78643327
1603Veh,589.591178894043,1092073.39551168,1845171.80052448,2083063.74809022,1898525.56167498
1603Veh,591.206497192383,1098065.5565334,1852037.60072928,2092188.52769364,1906516.67617203
1603Veh,592.821815490723,1104074.11197652,1859729.85868832,2100791.28236524,1914188.18585324
1603Veh,594.437133789063,1110099.06184104,1869367.15767255,2109691.72571805,1921945.82522019
1603Veh,596.052452087402,1116140.40612697,1877441.13279486,2118319.17316158,1929498.24029222
1603Veh,597.667770385742,1122198.14483429,1885106.87321998,2126625.96332879,1936750.71415336
1603Veh,599.283088684082,1128272.27796301,1892093.10480586,2135563.3998578,1944712.11543448
1603Veh,600.898406982422,1134362.80551314,1899663.70540918,2144710.42777281,1952675.79434485
1603Veh,602.513725280762,1140469.72748466,1907270.32222408,2152803.22274429,1959704.63676272
1603Veh,604.129043579102,1146593.04387758,1915938.46329303,2161640.96677961,1967464.51437503
1603Veh,605.744361877441,1152732.75469191,1922855.65771716,2170540.22927262,1975209.41876765
1603Veh,607.359680175781,1158888.85992763,1931812.92728388,2179729.40255233,1983252.08606111
1603Veh,608.974998474121,1165061.35958476,1939541.85393635,2188843.55544065,1991175.50411179
1603Veh,610.590316772461,1171250.25366328,1947623.39898154,2197492.19647666,1998733.24291479
1603Veh,612.205635070801,1177455.5421632,1956033.12830989,2206160.97536121,2006304.99355024
1603Veh,613.820953369141,1183677.22508453,1964059.51323071,2214919.37061943,2013941.88449197
1603Veh,615.436271667481,1189915.30242725,1971461.27675691,2223054.47742033,2020983.34987405
1603Veh,617.05158996582,1196169.77419137,1980182.10376522,2231885.37273633,2028791.60462889
1603Veh,618.66690826416,1202440.6403769,1991674.74778913,2240065.1320435,2035966.70684256
1603Veh,620.2822265625,1208727.90098382,1998228.55284533,2248830.22778691,2043667.17505363
1603Veh,621.89754486084,1215031.55601215,2006666.91104609,2257968.65298662,2051672.24890154
1603Veh,623.51286315918,1221351.60546187,2019993.30933472,2267722.28651456,2060119.87206926
1603Veh,625.12818145752,1227688.04933299,2031115.96298683,2276704.58338712,2068004.920807
1603Veh,626.743499755859,1234040.88762552,2039791.945957,2285015.86665739,2075265.7180454
1603Veh,628.358818054199,1240410.12033944,2047719.07959689,2293596.3996822,2082760.73670574
1603Veh,629.974136352539,1246795.74747477,2057584.05690165,2302218.88145058,2090252.00218277
1603Veh,631.589454650879,1253197.76903149,2065880.96321908,2310963.8950139,2097780.478585
1603Veh,633.204772949219,1259616.18500962,2073674.53471099,2319668.0723946,2105432.99166798
1603Veh,634.820091247559,1266050.99540914,2082052.6240648,2328781.69675894,2113402.10756027
1603Veh,636.435409545898,1272502.20023007,2087039.99172845,2337061.60967138,2120717.55989175
1603Veh,638.050727844238,1278969.79947239,2098639.83040101,2345453.09078531,2127954.14499169
1603Veh,639.666046142578,1285453.79313612,2106058.09698531,2354009.92678265,2135444.60825915
1603Veh,641.281364440918,1291954.18122124,2116522.2843367,2362249.40146969,2142552.25465097
1603Veh,642.896682739258,1298470.96372777,2124429.69842579,2371056.27184693,2150166.93522434
1603Veh,644.512001037598,1305004.14065569,2135467.36970926,2380228.29715073,2158077.80022489
1603Veh,646.127319335938,1311553.71200502,2143889.67102756,2389548.18337407,2166211.27394496
1603Veh,647.742637634277,1318119.67777574,2151729.22229229,2398285.17288559,2173883.47098808
1603Veh,649.357955932617,1324702.03796787,2160209.42505822,2407287.95817271,2181685.00231311
1603Veh,650.973274230957,1331300.79258139,2169094.24982491,2417038.02030108,2190316.01031432
1603Veh,652.588592529297,1337915.94161632,2177456.43784062,2425800.92282661,2197979.77111627
1603Veh,654.203910827637,1344547.48507264,2185835.48510636,2434502.90101332,2205503.99245569
1603Veh,655.819229125977,1351195.42295037,2196755.7266291,2443691.76239188,2213496.51453306
1603Veh,657.434547424316,1357859.75524949,2204569.42352995,2452670.52792567,2221263.85834064
1603Veh,659.049865722656,1364540.48197002,2213299.85764751,2462085.78306994,2229579.49270878
1603Veh,660.665184020996,1371237.60311194,2224751.98471989,2471997.39694269,2238289.69907269
1603Veh,662.280502319336,1377951.11867527,2235466.23138203,2481054.80744947,2246214.87382712
1603Veh,663.895820617676,1384681.02865999,2246365.52471179,2490394.0004194,2254357.89126218
1603Veh,665.511138916016,1391427.33306612,2255018.98055092,2499115.03096302,2261940.03870886
1603Veh,667.126457214356,1398190.03189365,2265830.29930955,2508599.71391032,2270134.4949483
1603Veh,668.741775512695,1404969.12514257,2274911.64294165,2517661.73530609,2277881.91189803
1603Veh,670.357093811035,1411764.6128129,2283624.82399406,2526409.263137,2285363.44727776
1603Veh,671.972412109375,1418576.49490462,2291969.84246679,2535611.54296108,2293403.49703231
1603Veh,673.587730407715,1425404.77141775,2300684.75503045,2544385.26380031,2301096.41217921
1603Veh,675.203048706055,1432249.44235228,2308975.44733769,2553482.11528684,2309100.68043358
1603Veh,676.818367004395,1439110.5077082,2317203.33550718,2562137.41418222,2316654.66545493
1603Veh,678.433685302734,1445987.96748553,2326975.92678973,2570619.31426102,2324114.61738206
1603Veh,680.049003601074,1452881.82168426,2335169.01405305,2578832.86081242,2331270.32627677
1603Veh,681.664321899414,1459792.07030438,2344004.03836812,2588321.09224839,2339522.33252968
1603Veh,683.279640197754,1466718.71334591,2352469.13142884,2596884.4347273,2346842.39689243
1603Veh,684.894958496094,1473661.75080884,2361149.89565033,2605873.08825317,2354675.64462056
1603Veh,686.510276794434,1480621.18269316,2372005.85433939,2614938.03038458,2362375.85723438
1603Veh,688.125595092773,1487597.00899889,2380317.35823749,2624513.2469913,2370884.69923845
1603Veh,689.740913391113,1494589.22972602,2389566.38535187,2633485.53811988,2378630.06778708
1603Veh,691.356231689453,1501597.84487454,2397688.98106052,2642319.4411134,2386213.19379829
1603Veh,692.971549987793,1508622.85444447,2406243.82335429,2651567.08030311,2394212.28904919
1603Veh,694.586868286133,1515664.2584358,2416100.88265682,2661663.10720958,2402942.23305447
1603Veh,696.202186584473,1522722.05684852,2424221.65261433,2670320.80725044,2410427.25699662
1603Veh,697.817504882813,1529796.24968265,2433405.38304288,2679352.19924965,2418277.30665706
1603Veh,699.432823181152,1536886.83693818,2442618.18370457,2689261.04649638,2426940.22737634
1603Veh,701.048141479492,1543993.8186151,2454844.28907624,2698246.92767878,2434673.98021574
1603Veh,702.663459777832,1551117.19471343,2466358.51056782,2707794.69516922,2443008.72303484
1603Veh,704.278778076172,1558256.96523316,2476636.24069664,2716654.58089744,2450714.25809567
1603Veh,705.894096374512,1565413.13017429,2484262.88807141,2725578.3694649,2458522.59358146
1603Veh,707.509414672852,1572585.68953681,2494985.43851115,2734891.35971475,2466604.95435121
1603Veh,709.124732971191,1579774.64332074,2505490.43852806,2744456.16733457,2474903.42161416
1603Veh,710.740051269531,1586979.99152607,2514536.48685135,2753806.91691237,2483044.89608876
1603Veh,712.355369567871,1594201.7341528,2522749.844534,2762665.42548244,2490800.18035009
1603Veh,713.970687866211,1601439.87120092,2531776.96807,2772379.78557872,2499327.71295643
1603Veh,715.586006164551,1608694.40267045,2541194.53323076,2782234.02077332,2507850.83537526
1603Veh,717.201324462891,1615965.32856138,2552599.02836537,2791572.94829543,2515985.78899093
1603Veh,718.816642761231,1623252.64887371,2562730.29935216,2800549.49333566,2523828.58318947
1603Veh,720.43196105957,1630556.36360744,2571840.10555879,2810043.52456752,2532021.5343829
1603Veh,722.04727935791,1637876.47276256,2580884.49716669,2819382.68963309,2539969.48204556
1603Veh,723.66259765625,1645212.97633909,2588039.72132394,2827506.10945727,2547049.54384406
1603Veh,725.27791595459,1652565.87433702,2596438.87438449,2836431.49043527,2554775.39346995
1603Veh,726.89323425293,1659935.16675635,2605340.04578888,2845428.24828884,2562453.60823745
1603Veh,728.50855255127,1667320.85359708,2620303.00331797,2854749.46215333,2570466.03085318
1603Veh,730.123870849609,1674722.9348592,2629206.40766633,2864098.0182241,2578549.99237739
1603Veh,731.739189147949,1682141.41054273,2635546.4855843,2873170.06553519,2586424.86636092
1603Veh,733.354507446289,1689576.28064766,2644499.78307297,2882428.21446327,2594319.15519396
1603Veh,734.969825744629,1697027.54517399,2656881.19292427,2891398.72015241,2601984.72060811
1603Veh,736.585144042969,1704495.20412172,2665758.5440028,2900190.94479943,2609522.1466016
1603Veh,738.200462341309,1711979.25749085,2674380.57303704,2909081.12806921,2617155.61157574
1603Veh,739.815780639648,1719479.70528137,2683061.52254304,2917850.88385637,2624612.84159989
1603Veh,741.431098937988,1726996.5474933,2692154.91535136,2926706.78512769,2632099.9745105
1603Veh,743.046417236328,1734529.78412663,2700906.09535071,2936202.51381327,2640307.77845857
1603Veh,744.661735534668,1742079.41518136,2710011.13680402,2945664.94827676,2648411.64147551
1603Veh,746.277053833008,1749645.44065749,2718879.68367413,2955483.12897364,2657028.47455575
1603Veh,747.892372131348,1757227.86055502,2726804.36620568,2964739.08325762,2665081.84284437
1603Veh,749.507690429688,1764826.67487395,2734903.14970816,2974102.89090765,2673197.1446094
1603Veh,751.123008728027,1772441.88361428,2744091.26535824,2983727.94148316,2681496.19974712
