"","gene_name","module","color","kME_pink","kME_blue","kME_grey","kME_yellow","kME_turquoise","kME_brown","kME_red","kME_black","kME_greenyellow","kME_green","kME_purple","kME_magenta"
"HSH2D","HSH2D","blue","blue",-0.00808188837404592,0.154178152533036,0.0492908754891878,4.24979390273309e-05,0.0660095687615393,-0.0535453952971625,0.00458806980959447,0.00780398264584833,0.0258557433447918,0.000438110498143159,-0.0246530923072725,-0.00546390241740108
"NTN1","NTN1","brown","brown",-0.0416898786844747,-0.0672783426228326,-0.0179280908369925,-0.0226218975317079,-0.090781845408589,0.158371439867478,-0.027647142155128,0.0202765383359329,0.0560552705718734,0.085368390957439,0.0239800173659672,-0.0597130882466837
"CCDC80","CCDC80","green","green",-0.0493452405962753,0.0142848810496133,0.115013223563811,0.0648578795511155,-0.0103951980618431,-0.000443839000278137,-0.0636523053980515,0.065834630986118,0.210283170345338,0.354304703857938,0.0237662352285191,-0.0071247165778358
"IL6R-AS1","IL6R-AS1","brown","brown",-0.0213804557618057,-0.00598099603736301,-0.0310367178571851,0.0373650260293478,-0.0776564214683641,0.11490350384592,0.039652816956315,-0.0106899328939879,0.06348531262977,-0.0314139510066072,0.0156230247306842,-0.0426436904198662
"AC025580.2","AC025580.2","yellow","yellow",0.0343640724487713,0.035791121060218,-0.126081656750365,0.363525838527552,-0.0711590446376795,0.0249412559211912,-0.0510172062618674,0.0365642883143347,-0.0222627289130957,-0.051097943545186,-0.0805434463314909,-0.0661387365783087
"AC020637.1","AC020637.1","blue","blue",0.0171452215495902,0.0755970102548094,0.0317638084575959,-0.0087114108439861,0.0386346488744348,-0.0350693284333832,-0.0161211830779199,0.00423531759868368,0.019182819899927,0.0211139546821438,-0.025084507220937,-0.0115069163791131
"DDR2","DDR2","blue","blue",-0.0630553066001661,0.504170448982711,-0.00372362533049036,0.124807117510853,-0.0318966843472942,0.0743069975282179,0.0706038601528821,-0.00881881440700756,0.184292464032444,-0.0904520117850321,-0.143822376604016,-0.149264231375996
"F8","F8","brown","brown",0.0114763210458952,0.0597337950001455,0.0291862511520356,0.0192455938427822,0.00858650129981716,0.039129811305519,0.0470063085163311,-0.00838576845517719,-0.0100496267507662,-0.00574003761121124,0.0121499539059975,-0.0208112124811267
"LINC00511","LINC00511","black","black",-0.00318219390008829,-0.00598409649870075,-0.0492036209866132,0.0623880752864983,-0.0559965934169339,0.0217118600867155,0.0188424075954965,0.263952107913873,-0.0469238930450691,0.0908202741117031,0.0191335006453823,0.0266212845883019
"MAGI2","MAGI2","yellow","yellow",-0.0438202126690524,0.00624158597189812,-0.0824292206213068,0.316109009193776,-0.00500818708644365,0.0283629672251357,-0.0483680387462721,0.043941062141778,-0.00945892213043262,0.0062800583140332,-0.0720042640205006,-0.0451774097217703
"SYNJ2","SYNJ2","brown","brown",-0.0253332122361673,0.0628816084903008,-0.0474737863059582,0.0963766807847029,-0.100439924360687,0.152635745844663,-0.0558755298674605,0.00980125193551509,0.0886244662353046,0.0411288571658733,-0.0664168346069575,-0.118057130754901
"ABCA8","ABCA8","turquoise","turquoise",-0.0826119368890868,0.155245058877998,0.400452617610545,-0.291943678900509,0.516071495318819,-0.396683643744614,0.00412309574276765,-0.165333504959574,-0.0674461047081889,0.031422290656661,0.0725428563438854,0.138069881112067
"SELENOV","SELENOV","blue","blue",-0.00702008408734863,0.659100613450883,0.0696726242315816,-0.0247182420697929,0.0837925455528619,-0.117833451671487,0.0184871568395187,-0.000551012307200169,0.0453088488522501,-0.0629788565830709,-0.098429856469366,-0.10073166563559
"LAMP3","LAMP3","blue","blue",-0.00636716808632083,0.104319763873369,0.0388243024306145,-0.00990402684207092,0.0486302863841137,-0.0356017351077258,0.0181123855740826,-0.00673045365956219,0.00224883455026621,0.0075284752625502,-0.00657658126979377,-0.00710596259262249
"LRRC2","LRRC2","yellow","yellow",0.0308446772725572,-0.0319619547653506,-0.187937098683356,0.514874460408641,-0.0954653331544062,0.0180890945923561,-0.0979592861380718,0.0485461023638818,-0.05600134010836,-0.0199213354528229,-0.109116895693881,-0.0637414657306569
"TCIM","TCIM","yellow","yellow",0.0485742151815863,-0.0214249468735129,-0.139961448561809,0.399300689387744,-0.0679972357318941,-0.000624605717907712,-0.0726442507707045,0.0440522764894525,-0.0516269536080053,-0.0259509820954743,-0.0649968906877477,-0.0422048244293542
"RUNX1","RUNX1","brown","brown",-0.0506280051840031,0.0579182374363254,-0.234319029228239,0.230578581923434,-0.402312549832155,0.471802268198077,0.229923184328248,0.0413754858103306,0.0190465073502498,-0.128075515953677,0.0264484864748737,-0.120495690922044
"ARL4C","ARL4C","brown","brown",0.0024404634730972,0.0408350026207191,0.0156152600984826,-0.00380447578677214,-0.0335593539131916,0.0710592255475883,0.0333254870045283,0.00728489225627702,0.136096203240389,-0.0391045275904713,-0.0434089100544869,-0.0230084330270562
"TPM2","TPM2","green","green",0.0039466142733586,-0.0298941014095926,0.0812253267385858,-0.0524305319749591,0.0271656168561986,-0.00844098732892667,-0.0105023835021393,0.00295852969793733,-0.043247612159653,0.127926097501828,0.0696884992378098,0.0320954589382936
"PTPN1","PTPN1","yellow","yellow",-0.0188435611710775,-0.0271280484686242,-0.0836401564726468,0.169675013638751,-0.121711043056365,0.156944248138978,0.0567358972679584,0.0315663574703594,-0.0397021906225148,-0.00771240256072744,0.0170680481009397,-0.0580168704318774
"GPR156","GPR156","blue","blue",-0.00159096361193972,0.346221165833581,0.0887452958068893,-0.00484468491231164,0.0926082681991199,-0.0821122036884663,-0.0178967856224853,0.00104780545540804,0.0903432362934695,-0.0140092864096293,-0.059939998840304,-0.0483262919254898
"HTRA1","HTRA1","yellow","yellow",0.0347491219546602,-0.014397329305963,-0.0743199875229195,0.490075921480621,-0.0122056861967698,-0.0655023011574496,-0.180772342654972,0.147893411706975,0.00553189586844492,0.187427799189789,-0.0959230560429781,-0.0514882432022506
"KITLG","KITLG","brown","brown",-0.077544407461776,0.0116223875528741,0.0341533396287537,0.0285123640826797,-0.0251662828940729,0.104719725050904,0.070211379551902,-0.0772759131994737,0.0603893836305238,-0.117084414393533,0.00368997648078983,0.0776264669318018
"CROCC","CROCC","turquoise","turquoise",-0.00269450329581869,0.133418819353396,0.118379287387225,-0.0377673574989649,0.162553078160733,-0.148433587319734,-0.051348748453814,0.022425005958035,0.0270677447974641,0.0102527654056085,-0.0670620804350545,0.0194683257153668
"PTPRG","PTPRG","brown","brown",-0.0855302425102276,0.0834327112212881,-0.032033634922456,0.127553951061365,0.00713409791579014,0.182293195920244,0.0333048543877619,-0.128694350817266,0.00703756323356553,-0.0923683186755186,0.071253439631838,-0.142044898252555
"AL008633.1","AL008633.1","brown","brown",-0.0530318000085625,0.0661904082345071,0.00099584664530991,0.0132938425316349,-0.0361844024808985,0.134555833201594,0.0252371325452611,-0.0282740970196411,0.0798244872448463,0.0122290136017783,-0.0151606942394976,-0.102625434170994
"LRRC7","LRRC7","turquoise","turquoise",-0.0232510398707836,-0.00841040120369424,0.10132708456236,-0.0660347900834714,0.19648524158386,-0.115253165495795,0.00945761766519896,-0.016211311573685,-0.147433094339879,0.14660843293362,0.167312728560278,0.11387198810347
"LINC00944","LINC00944","yellow","yellow",-0.00919235780229207,-0.0148510581902286,-0.11790216008136,0.225895423901093,-0.16517844950663,0.176129297690239,0.0557085014491902,-0.000821713163582505,-0.016778718151461,-0.0597970509147269,-0.029214284524128,-0.0874689335523279
"AF165147.1","AF165147.1","blue","blue",-0.0237665475242945,0.107689418088504,-0.0315916767521921,0.11856303210067,-0.0442890220643149,0.0777839744078078,0.0388453151338405,-0.0124731645353706,0.0506506312875017,-0.0733520399072544,-0.0408825735177303,-0.066732366549506
"MIR222HG","MIR222HG","brown","brown",-0.0260859326260384,-0.126196919219066,-0.225889737567241,0.212538061977704,-0.381160142519357,0.443844658916628,0.0408186293036665,-0.0163556861460033,0.0475817784845289,-0.0349142487812899,0.0168831228799955,-0.152103860782055
"THSD7B","THSD7B","yellow","yellow",-0.00715207749444728,0.0172481120500574,-0.0314126642424158,0.0820938728413877,-0.0398632574629363,0.0454645872528578,0.00262906073905236,0.0280285000056619,-0.00533163353119819,0.00729235055527475,-0.0217846802255774,-0.0254634856337774
"ELOVL6","ELOVL6","brown","brown",-0.0399564505723569,0.00882128930720372,0.0166621347922533,-0.0178971643816643,-0.0274314521456745,0.108898182269005,0.00600001049188018,-0.0242204924697699,0.130257779210292,0.0242107078441169,-0.00620536604575885,-0.0782737476011115
"AL049629.1","AL049629.1","blue","blue",-0.0327656712860793,0.275784905943229,-0.0394563093548086,-0.014511711934633,-0.137135555347715,0.223429275927462,0.104005454637853,-0.0303598084667106,0.0571029270743347,-0.0586344535118133,-0.0333043435159778,-0.158403582713194
"SRGAP1","SRGAP1","brown","brown",-0.110946911725924,-0.10251251432903,-0.0783586792587421,-0.0988568589965623,-0.273727340566295,0.501901936478011,0.159139200653458,-0.0936275211643034,0.000519311819853209,-0.0599046847448915,0.163846044302529,-0.217340715627311
"BACH2","BACH2","brown","brown",-0.0627574917274428,-0.0136823759097354,0.0402545789106776,-0.0564545076491174,0.0448738143808155,0.0892195359971761,0.0249480617307245,-0.00840131854776251,-0.0134249813922388,0.101904948288806,0.119007833798861,0.011914940564949
"ANTXR2","ANTXR2","turquoise","turquoise",-0.0707488535136777,0.0632529537178848,0.155948551057887,-0.0627914856176778,0.261287152240705,-0.0935779473963724,-0.122409918421906,-0.0250393106794666,0.102812726261487,0.0875227032596783,-0.0503311570695779,-0.0363515113336648
"CBLB","CBLB","brown","brown",-0.137427301993803,-0.0751551986666121,0.00423040744612965,-0.157883414345239,-0.191972309761909,0.322701380600938,0.213872779649185,-0.132567469347179,0.0182708225926565,-0.0890852886672495,0.243984956557272,-0.0140790518129952
"SORBS1","SORBS1","brown","brown",0.0570686861821285,0.0497160765525609,-0.0728089819536613,0.0188637025330709,-0.139637258103925,0.150113133357723,0.18472518301564,-0.0374101373589795,-0.0320970295684504,-0.129479987902122,0.0328867417108017,0.0204196948274837
"LINC01619","LINC01619","blue","blue",-0.0206089120295532,0.392066144223199,0.0022496419347556,0.163696725538766,0.0295058867757879,-0.0096343779490141,0.089448377466028,-0.015036893647028,-0.0319231115430294,-0.093441154401368,-0.00174658821436678,0.0385671240880623
"SLC38A1","SLC38A1","green","green",-0.0267056134088937,-0.0339630979922867,0.06301466514641,-0.0243375917570795,0.036764395011076,0.03541123161075,-0.0133873776233416,-0.0138780714481715,-0.0525056140917188,0.0842345149749403,0.0823177897496593,0.00410071691947892
"FNIP2","FNIP2","brown","brown",-0.00526567073374932,-0.165058434149153,-0.252503039004309,0.290958300991671,-0.362099919063215,0.441515549163391,0.021382044981108,0.0169360067650405,0.0355875064756325,0.020931023408318,0.0209748817683076,-0.172610487824613
"NTM","NTM","greenyellow","greenyellow",-0.0571036705047556,0.0750145769609687,0.0318309313425427,-0.0409138163763221,0.0264334496749456,0.0474092037042544,-0.0828763874029812,-0.0106049820163856,0.481971505860946,-0.0628851072298353,-0.183047445467493,-0.103010586344251
"CLEC2B","CLEC2B","purple","purple",-0.0392184142754885,-0.0724270692846748,0.0942625460351876,-0.0597510962769557,0.00649920004512918,0.0281623639315161,0.0265267493224402,-0.0289443467532279,-0.0242465211487734,0.08183132802253,0.17450209670253,0.0813507946166466
"SLC2A3","SLC2A3","magenta","magenta",-0.0383173755768006,-0.0410303959088732,0.182724676568855,-0.174607586150383,0.126710968048296,-0.0929067207586939,0.199721001912111,-0.0925845075547005,-0.0940965863502728,0.0940060209804699,0.246438589814414,0.378426088192734
"PLD5","PLD5","turquoise","turquoise",-0.0314384301336724,-0.0221612145240174,0.174507259565526,-0.0965327584920468,0.27054767759235,-0.149699040190957,0.00506024776549945,-0.0397811121812853,-0.197777465166484,0.177501606896129,0.211377654887918,0.154502269163125
"SAMD4A","SAMD4A","brown","brown",-0.122598753838635,0.0899907446225991,-0.0757323048892137,-0.0519056089344796,-0.351173388156228,0.479650670236795,0.492706981790595,-0.112702784324522,-0.0488558576802619,-0.214236230057581,0.275162233532108,0.00410002172644446
"LYVE1","LYVE1","yellow","yellow",0.0159278707134369,-0.00843641616516447,-0.0522728749295147,0.163181122016846,-0.0193500502071506,-0.00641149556704455,-0.045506536674576,0.0463930504177328,-0.0306636192230409,0.0219128217515446,-0.0410068229428312,-0.022932038834818
"ADAMTS12","ADAMTS12","turquoise","turquoise",-0.0410339321197254,0.125671182989456,0.205586278351729,-0.105544254999282,0.330816758477134,-0.223316109761561,-0.0342027479110751,-0.0402659884298506,-0.0827593890761242,0.0864152728845674,0.0679812757810326,0.0779127894927844
"CLEC2D","CLEC2D","turquoise","turquoise",-0.00554110560918297,0.0500652659048041,0.120868568069229,-0.0244988378396969,0.175010146338128,-0.11740472273148,-0.0252554437287708,0.0562503348142454,-0.0123435091024495,0.0425528665279754,0.00310773893138198,0.0511993813677349
"SYNPO2","SYNPO2","blue","blue",-0.0314580166404116,0.0925546863807478,0.0377068930143655,0.0584615557898705,0.0307536679525913,-0.00161326409414273,0.0354683388700053,-0.00574678767382958,0.105032664294312,-0.0721937866102402,-0.0759597210693349,0.00414361390988394
"SLC7A14-AS1","SLC7A14-AS1","blue","blue",-0.0240058685853223,0.261153678899168,0.0416074110318669,-0.0300761554879694,0.0486724945298706,-0.0170307288427374,-0.0477171711686489,-0.0255598705844371,0.264280509842329,-0.11093473337447,-0.176116247227846,-0.106968300706313
"SAT1","SAT1","purple","purple",0.0516093525950278,-0.15856599942142,-0.0725365196910827,0.114155905135922,-0.119207624292131,0.0807451578095716,0.102897616787278,-0.038938007902028,-0.0935745128570071,-0.0395218451199113,0.172866996586659,0.152670306563721
"MBNL1","MBNL1","turquoise","turquoise",-0.0345814816844219,-0.00843733148394494,0.154624957219551,-0.10898668870927,0.228364577848349,-0.177538735154044,-0.0109446238881265,-0.0325186393107624,-0.0127050084651456,0.0551553914170296,0.0750481619709142,0.141527999238106
"AC022276.1","AC022276.1","blue","blue",-0.00707155839584752,0.417343246952003,0.105001076796915,-0.0306092124375871,0.085683244812766,-0.0970931197980298,-0.0146939258791582,0.00526797990527254,0.0108106590423858,0.0430468633285249,0.00689807684788236,-0.0262812322298498
"TRIM69","TRIM69","blue","blue",-0.0251337049946538,0.539703494217804,0.106990812214801,0.0270712029982116,0.131995304752808,-0.133242809686405,0.0767670503392231,-0.0162035151044312,0.0851301239229302,-0.0613878844192207,-0.0880584704195646,-0.00892353737735251
"CREB5","CREB5","brown","brown",-0.0366947727960673,0.00916264740457377,-0.210810778015709,0.364375996524765,-0.182170533180684,0.249846141114298,-0.100775806568796,-0.0142539852043578,0.302178864212707,-0.0857407454892487,-0.190985256821097,-0.169798271328927
"TBXAS1","TBXAS1","yellow","yellow",-5.67414925427767e-05,0.0381586194980303,-0.0236650243271026,0.0726382272572872,-0.0340169776571829,0.0465161880564362,0.00314137654909294,0.0144978691532638,0.00155961253327478,-0.0121881079498223,-0.0214953888949754,-0.0342047962437888
"CRYM","CRYM","brown","brown",-0.0159060469694913,0.0986842523658161,-0.149644671021604,0.239180540837571,-0.177469063785647,0.187527246899826,-0.0657564561887437,0.00542209536382706,0.282631290875927,-0.101533029872251,-0.203732194057307,-0.151465551460519
"PXDNL","PXDNL","greenyellow","greenyellow",-0.0508807806781114,0.202941766027196,0.0815658254219312,-0.0344612786314302,0.112656363620293,-0.0157070255857637,-0.102838586515234,-0.0410342996680905,0.471425908199201,-0.0730899033405943,-0.187134319821949,-0.140047461654469
"COLEC12","COLEC12","turquoise","turquoise",-0.0554703187105668,-0.0668274892878002,0.0947745500998647,0.100094578929192,0.149518001622197,-0.0572803610910204,-0.000984129081399207,-0.00500284307333474,-0.308959764781764,0.250327314031734,0.281772508261095,0.0901399726452174
"COL4A1","COL4A1","purple","purple",-0.0842361205757186,-0.0356223083659467,0.0506697441457913,-0.0375580367797173,-0.0147005290680761,0.187376124914037,0.197522987767679,-0.126560584325369,-0.253964462954489,0.0820623149529962,0.470943090401464,0.00837091352846248
"IL10","IL10","blue","blue",0.00356174590983841,0.057080950800464,0.00988732922983325,-0.00559480490780938,0.00402725873755978,-0.00848202963328626,0.00301104683434372,0.0140981696965245,-0.00563518392179194,0.00407689337883191,-0.00573435070098272,-0.00452489628336677
"EMILIN2","EMILIN2","greenyellow","greenyellow",-0.0370786994811157,0.0994025995205618,0.0529397997922239,-0.0238286982453357,-0.0336417414415637,0.0747763908258919,-0.0342673383262286,-0.0161423126217031,0.41347082582847,0.0189265396395749,-0.117532528774436,-0.0580224942781405
